<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.20	20:00:00	1957.875	1958.332	1954.622	1956.797	6206	0	0
2022.04.21	00:00:00	1956.794	1957.397	1950.131	1951.317	13099	0	0
2022.04.21	04:00:00	1951.287	1953.988	1949.587	1949.745	14360	0	0
2022.04.21	08:00:00	1949.713	1949.841	1936.478	1939.791	20927	0	0
2022.04.21	12:00:00	1939.802	1949.504	1937.486	1940.002	33455	0	0
2022.04.21	16:00:00	1939.988	1954.006	1938.233	1951.041	22063	0	0
2022.04.21	20:00:00	1951.072	1952.754	1950.332	1950.905	5397	0	0
2022.04.22	00:00:00	1950.899	1953.551	1945.691	1950.425	16539	0	0
2022.04.22	04:00:00	1950.427	1955.483	1949.734	1951.073	18230	0	0
2022.04.22	08:00:00	1951.042	1951.445	1930.481	1935.385	24416	0	0
2022.04.22	12:00:00	1935.366	1946.215	1926.267	1939.068	40981	0	0
2022.04.22	16:00:00	1939.102	1940.654	1931.683	1932.591	19471	0	0
2022.04.22	20:00:00	1932.558	1934.619	1930.924	1931.500	2624	0	0
2022.04.24	20:00:00	1932.305	1934.435	1929.527	1932.663	4920	0	0
2022.04.25	00:00:00	1932.661	1932.726	1921.616	1924.115	18871	0	0
2022.04.25	04:00:00	1924.110	1924.395	1911.980	1915.477	24664	0	0
2022.04.25	08:00:00	1915.482	1921.124	1905.109	1907.547	23926	0	0
2022.04.25	12:00:00	1907.545	1909.681	1891.134	1895.729	45972	0	0
2022.04.25	16:00:00	1895.759	1902.518	1894.441	1897.879	22566	0	0
2022.04.25	20:00:00	1897.909	1900.582	1897.135	1899.390	6708	0	0
2022.04.26	00:00:00	1899.375	1905.007	1897.146	1902.231	18141	0	0
2022.04.26	04:00:00	1902.221	1907.370	1895.449	1896.721	20180	0	0
2022.04.26	08:00:00	1896.688	1909.407	1896.073	1903.476	18954	0	0
2022.04.26	12:00:00	1903.510	1911.179	1900.377	1901.670	35592	0	0
2022.04.26	16:00:00	1901.620	1905.195	1896.461	1900.924	18933	0	0
2022.04.26	20:00:00	1900.960	1906.981	1900.851	1906.528	7802	0	0
2022.04.27	00:00:00	1906.529	1906.789	1896.730	1899.066	15537	0	0
2022.04.27	04:00:00	1899.093	1903.138	1895.746	1897.286	17946	0	0
2022.04.27	08:00:00	1897.564	1901.330	1885.925	1900.400	23188	0	0
2022.04.27	12:00:00	1900.399	1906.773	1881.037	1884.964	40607	0	0
2022.04.27	16:00:00	1884.967	1891.474	1884.773	1886.356	18324	0	0
2022.04.27	20:00:00	1886.389	1886.453	1883.234	1885.633	5388	0	0
2022.04.28	00:00:00	1885.625	1886.756	1877.521	1878.907	14978	0	0
2022.04.28	04:00:00	1878.903	1886.482	1871.900	1884.956	20801	0	0
2022.04.28	08:00:00	1884.955	1891.751	1879.953	1886.237	23664	0	0
2022.04.28	12:00:00	1886.191	1895.048	1881.884	1885.857	39989	0	0
2022.04.28	16:00:00	1885.829	1896.735	1884.787	1896.035	17506	0	0
2022.04.28	20:00:00	1896.004	1896.251	1892.536	1895.515	5120	0	0
2022.04.29	00:00:00	1895.526	1905.482	1894.954	1904.330	15730	0	0
2022.04.29	04:00:00	1904.329	1917.633	1903.461	1917.147	19157	0	0
2022.04.29	08:00:00	1917.257	1919.729	1912.857	1919.470	17552	0	0
2022.04.29	12:00:00	1919.502	1919.762	1902.480	1909.629	36819	0	0
2022.04.29	16:00:00	1909.622	1911.528	1894.415	1896.566	19727	0	0
2022.04.29	20:00:00	1896.533	1897.748	1895.409	1896.720	3186	0	0
2022.05.01	20:00:00	1899.389	1899.899	1896.106	1897.236	6224	0	0
2022.05.02	00:00:00	1897.206	1898.451	1884.099	1888.587	16015	0	0
2022.05.02	04:00:00	1888.580	1888.580	1882.716	1884.317	15680	0	0
2022.05.02	08:00:00	1884.283	1885.483	1875.763	1876.082	15704	0	0
2022.05.02	12:00:00	1876.049	1876.624	1854.428	1870.099	39930	0	0
2022.05.02	16:00:00	1870.107	1870.200	1859.946	1861.822	18781	0	0
2022.05.02	20:00:00	1861.791	1864.250	1861.287	1863.149	4129	0	0
2022.05.03	00:00:00	1863.117	1867.101	1859.537	1862.593	11199	0	0
2022.05.03	04:00:00	1862.590	1864.577	1853.426	1855.620	17904	0	0
2022.05.03	08:00:00	1855.651	1863.941	1850.192	1863.885	16817	0	0
2022.05.03	12:00:00	1863.815	1877.892	1856.728	1871.597	31630	0	0
2022.05.03	16:00:00	1871.562	1872.435	1865.266	1866.179	17478	0	0
2022.05.03	20:00:00	1866.147	1869.444	1865.705	1868.330	5173	0	0
2022.05.04	00:00:00	1868.298	1868.409	1861.616	1864.712	10278	0	0
2022.05.04	04:00:00	1864.680	1871.852	1861.388	1870.811	11862	0	0
2022.05.04	08:00:00	1870.842	1872.038	1865.931	1868.920	12614	0	0
2022.05.04	12:00:00	1868.904	1870.877	1861.459	1868.596	25533	0	0
2022.05.04	16:00:00	1868.566	1889.724	1861.720	1883.929	51529	0	0
2022.05.04	20:00:00	1883.898	1894.144	1881.134	1893.782	8480	0	0
2022.05.05	00:00:00	1893.821	1903.279	1893.033	1901.238	18358	0	0
2022.05.05	04:00:00	1901.216	1902.189	1891.502	1895.029	17250	0	0
2022.05.05	08:00:00	1894.998	1900.079	1889.495	1897.348	20516	0	0
2022.05.05	12:00:00	1897.314	1909.551	1874.307	1875.037	47688	0	0
2022.05.05	16:00:00	1875.005	1880.980	1872.327	1877.935	25439	0	0
2022.05.05	20:00:00	1877.972	1879.295	1874.048	1874.231	6433	0	0
2022.05.06	00:00:00	1874.199	1877.380	1865.888	1876.916	19969	0	0
2022.05.06	04:00:00	1876.917	1877.883	1873.048	1874.063	15789	0	0
2022.05.06	08:00:00	1874.094	1885.529	1873.120	1881.765	17873	0	0
2022.05.06	12:00:00	1881.796	1892.504	1874.148	1886.444	40539	0	0
2022.05.06	16:00:00	1886.433	1889.825	1880.648	1881.084	19386	0	0
2022.05.06	20:00:00	1881.053	1883.654	1880.404	1883.631	2198	0	0
2022.05.08	20:00:00	1883.561	1885.697	1879.889	1881.256	5207	0	0
2022.05.09	00:00:00	1881.244	1882.073	1873.617	1874.966	15659	0	0
2022.05.09	04:00:00	1874.978	1876.229	1866.286	1869.764	16755	0	0
2022.05.09	08:00:00	1869.733	1872.132	1855.871	1860.457	21388	0	0
2022.05.09	12:00:00	1860.425	1871.383	1857.760	1861.271	33978	0	0
2022.05.09	16:00:00	1861.290	1866.015	1852.607	1853.507	22159	0	0
2022.05.09	20:00:00	1853.475	1854.822	1851.677	1854.636	6605	0	0
2022.05.10	00:00:00	1854.605	1864.376	1852.526	1864.338	18947	0	0
2022.05.10	04:00:00	1864.326	1865.301	1859.343	1859.534	18501	0	0
2022.05.10	08:00:00	1859.502	1865.049	1856.168	1860.345	18482	0	0
2022.05.10	12:00:00	1860.376	1864.522	1841.314	1844.298	34606	0	0
2022.05.10	16:00:00	1844.258	1847.382	1835.392	1836.882	25200	0	0
2022.05.10	20:00:00	1836.920	1840.526	1833.108	1833.584	7663	0	0
2022.05.11	00:00:00	1833.614	1839.802	1831.974	1836.457	14946	0	0
2022.05.11	04:00:00	1836.427	1850.776	1835.891	1848.677	18914	0	0
2022.05.11	08:00:00	1848.697	1854.172	1846.685	1850.316	14608	0	0
2022.05.11	12:00:00	1850.285	1857.973	1834.797	1852.242	52769	0	0
2022.05.11	16:00:00	1852.257	1856.439	1850.022	1853.020	23790	0	0
2022.05.11	20:00:00	1853.051	1856.153	1850.948	1854.064	4708	0	0
2022.05.12	00:00:00	1854.063	1858.745	1851.790	1852.977	15944	0	0
2022.05.12	04:00:00	1852.997	1854.110	1843.757	1850.809	22197	0	0
2022.05.12	08:00:00	1850.778	1852.323	1839.881	1842.461	28453	0	0
2022.05.12	12:00:00	1842.430	1849.083	1833.205	1835.574	35544	0	0
2022.05.12	16:00:00	1835.543	1837.146	1821.446	1823.954	24542	0	0
2022.05.12	20:00:00	1823.921	1823.921	1810.519	1821.379	11540	0	0
2022.05.13	00:00:00	1821.414	1827.015	1820.854	1824.900	16855	0	0
2022.05.13	04:00:00	1824.873	1828.472	1821.008	1824.247	16543	0	0
2022.05.13	08:00:00	1824.271	1826.576	1812.712	1813.911	17490	0	0
2022.05.13	12:00:00	1813.881	1818.457	1798.810	1809.006	35618	0	0
2022.05.13	16:00:00	1809.039	1813.028	1806.865	1809.714	17302	0	0
2022.05.13	20:00:00	1809.679	1812.333	1809.071	1811.491	1704	0	0
2022.05.15	20:00:00	1813.943	1814.561	1809.718	1813.161	5868	0	0
2022.05.16	00:00:00	1813.190	1817.573	1809.540	1810.736	17094	0	0
2022.05.16	04:00:00	1810.742	1811.259	1786.381	1792.949	20090	0	0
2022.05.16	08:00:00	1792.918	1807.306	1792.650	1800.502	20785	0	0
2022.05.16	12:00:00	1800.485	1815.685	1798.075	1813.788	28314	0	0
2022.05.16	16:00:00	1813.820	1826.863	1811.859	1826.283	17331	0	0
2022.05.16	20:00:00	1826.315	1829.184	1822.097	1826.353	6243	0	0
2022.05.17	00:00:00	1826.388	1828.897	1821.832	1822.632	14639	0	0
2022.05.17	04:00:00	1822.631	1830.230	1822.617	1824.102	13511	0	0
2022.05.17	08:00:00	1824.071	1836.051	1823.696	1834.589	17831	0	0
2022.05.17	12:00:00	1834.583	1835.872	1817.846	1818.715	30108	0	0
2022.05.17	16:00:00	1818.688	1823.124	1813.625	1815.944	20965	0	0
2022.05.17	20:00:00	1815.913	1816.254	1812.886	1814.521	5763	0	0
2022.05.18	00:00:00	1814.490	1817.122	1807.678	1808.478	14065	0	0
2022.05.18	04:00:00	1808.465	1816.550	1807.889	1815.543	14230	0	0
2022.05.18	08:00:00	1815.531	1820.403	1807.507	1808.841	15805	0	0
2022.05.18	12:00:00	1808.872	1824.673	1807.231	1823.412	28653	0	0
2022.05.18	16:00:00	1823.442	1823.599	1815.332	1816.136	17602	0	0
2022.05.18	20:00:00	1816.106	1817.351	1815.364	1816.015	5736	0	0
2022.05.19	00:00:00	1816.029	1817.682	1813.877	1816.055	13390	0	0
2022.05.19	04:00:00	1816.065	1817.358	1810.833	1813.166	14720	0	0
2022.05.19	08:00:00	1813.165	1832.347	1810.919	1830.476	22755	0	0
2022.05.19	12:00:00	1830.453	1849.115	1827.345	1842.335	37453	0	0
2022.05.19	16:00:00	1842.366	1844.075	1839.898	1842.663	17637	0	0
2022.05.19	20:00:00	1842.696	1844.500	1840.896	1842.072	5143	0	0
2022.05.20	00:00:00	1842.064	1843.290	1836.471	1841.564	12772	0	0
2022.05.20	04:00:00	1841.571	1849.365	1840.957	1844.123	16683	0	0
2022.05.20	08:00:00	1844.090	1847.773	1841.154	1842.480	15111	0	0
2022.05.20	12:00:00	1842.463	1846.701	1832.312	1842.426	29022	0	0
2022.05.20	16:00:00	1842.395	1845.418	1839.589	1844.646	15430	0	0
2022.05.20	20:00:00	1844.615	1846.556	1844.449	1846.487	1579	0	0
2022.05.22	20:00:00	1848.976	1849.587	1843.478	1846.283	5062	0	0
2022.05.23	00:00:00	1846.284	1854.883	1845.756	1854.336	13158	0	0
2022.05.23	04:00:00	1854.339	1858.086	1851.954	1856.452	14312	0	0
2022.05.23	08:00:00	1856.433	1865.372	1855.988	1862.192	16945	0	0
2022.05.23	12:00:00	1862.218	1864.520	1850.474	1851.941	25950	0	0
2022.05.23	16:00:00	1851.926	1858.757	1847.034	1853.017	12937	0	0
2022.05.23	20:00:00	1853.055	1854.992	1852.904	1853.883	3785	0	0
2022.05.24	00:00:00	1853.919	1855.886	1849.303	1855.731	10486	0	0
2022.05.24	04:00:00	1855.733	1860.048	1850.392	1860.048	13007	0	0
2022.05.24	08:00:00	1860.111	1860.611	1854.606	1858.062	12184	0	0
2022.05.24	12:00:00	1858.076	1869.619	1854.011	1869.207	27568	0	0
2022.05.24	16:00:00	1869.190	1869.656	1862.716	1866.833	13141	0	0
2022.05.24	20:00:00	1866.797	1867.824	1864.906	1867.329	4290	0	0
2022.05.25	00:00:00	1867.361	1867.995	1859.557	1862.575	11434	0	0
2022.05.25	04:00:00	1862.612	1863.320	1855.882	1858.580	11429	0	0
2022.05.25	08:00:00	1858.575	1860.029	1851.056	1855.080	13951	0	0
2022.05.25	12:00:00	1855.127	1857.091	1841.300	1845.805	25298	0	0
2022.05.25	16:00:00	1845.782	1856.285	1843.264	1855.080	16049	0	0
2022.05.25	20:00:00	1855.113	1855.302	1852.763	1853.974	4178	0	0
2022.05.26	00:00:00	1853.944	1854.260	1848.847	1850.795	11512	0	0
2022.05.26	04:00:00	1850.799	1851.508	1842.656	1847.872	15071	0	0
2022.05.26	08:00:00	1847.840	1849.683	1840.804	1846.552	15755	0	0
2022.05.26	12:00:00	1846.530	1853.406	1841.332	1846.418	24820	0	0
2022.05.26	16:00:00	1846.451	1853.711	1846.062	1852.037	12042	0	0
2022.05.26	20:00:00	1852.071	1853.713	1850.208	1852.779	3904	0	0
2022.05.27	00:00:00	1852.748	1856.391	1847.933	1854.508	13180	0	0
2022.05.27	04:00:00	1854.503	1858.659	1851.913	1858.269	11556	0	0
2022.05.27	08:00:00	1858.299	1860.399	1856.674	1858.272	13652	0	0
2022.05.27	12:00:00	1858.304	1862.113	1850.393	1854.659	27560	0	0
2022.05.27	16:00:00	1854.676	1854.998	1851.958	1853.383	10032	0	0
2022.05.27	20:00:00	1853.419	1854.411	1852.651	1853.024	1193	0	0
2022.05.29	20:00:00	1852.618	1853.909	1848.158	1849.849	3394	0	0
2022.05.30	00:00:00	1849.872	1860.867	1848.661	1860.564	12018	0	0
2022.05.30	04:00:00	1860.562	1863.953	1858.415	1858.669	12403	0	0
2022.05.30	08:00:00	1858.677	1860.060	1854.115	1854.421	11397	0	0
2022.05.30	12:00:00	1854.410	1861.061	1854.031	1855.659	12814	0	0
2022.05.30	16:00:00	1855.628	1856.808	1855.164	1855.265	1926	0	0
2022.05.30	20:00:00	1855.907	1856.885	1851.813	1852.384	3113	0	0
2022.05.31	00:00:00	1852.416	1852.984	1845.564	1852.198	14372	0	0
2022.05.31	04:00:00	1852.196	1856.160	1850.871	1854.747	12071	0	0
2022.05.31	08:00:00	1854.744	1857.070	1844.516	1848.805	15885	0	0
2022.05.31	12:00:00	1848.766	1855.380	1839.843	1843.613	29916	0	0
2022.05.31	16:00:00	1843.587	1846.223	1835.015	1836.037	15288	0	0
2022.05.31	20:00:00	1836.006	1838.427	1835.387	1836.404	5319	0	0
2022.06.01	00:00:00	1836.437	1837.954	1833.268	1836.720	13728	0	0
2022.06.01	04:00:00	1836.721	1836.819	1829.502	1833.685	14846	0	0
2022.06.01	08:00:00	1833.681	1837.121	1828.429	1829.712	14974	0	0
2022.06.01	12:00:00	1829.679	1849.048	1828.900	1845.561	33759	0	0
2022.06.01	16:00:00	1845.593	1849.923	1844.686	1847.203	14613	0	0
2022.06.01	20:00:00	1847.235	1847.776	1845.376	1845.949	4201	0	0
2022.06.02	00:00:00	1845.953	1848.917	1844.074	1844.785	10921	0	0
2022.06.02	04:00:00	1844.816	1853.267	1844.065	1851.159	12213	0	0
2022.06.02	08:00:00	1851.160	1856.947	1850.538	1855.817	12168	0	0
2022.06.02	12:00:00	1855.851	1869.698	1850.852	1867.937	32174	0	0
2022.06.02	16:00:00	1867.914	1870.360	1866.424	1869.581	11541	0	0
2022.06.02	20:00:00	1869.612	1870.543	1868.003	1869.855	3896	0	0
2022.06.03	00:00:00	1869.886	1873.967	1867.740	1868.865	10998	0	0
2022.06.03	04:00:00	1868.832	1869.165	1864.156	1864.605	10374	0	0
2022.06.03	08:00:00	1864.572	1867.842	1863.310	1863.747	11176	0	0
2022.06.03	12:00:00	1863.780	1866.884	1851.596	1851.884	30579	0	0
2022.06.03	16:00:00	1851.851	1851.851	1847.249	1850.659	12662	0	0
2022.06.03	20:00:00	1850.627	1851.623	1850.004	1850.960	1597	0	0
2022.06.05	20:00:00	1850.955	1853.237	1850.103	1851.478	2805	0	0
2022.06.06	00:00:00	1851.480	1856.249	1850.413	1856.078	11313	0	0
2022.06.06	04:00:00	1856.073	1856.626	1851.524	1852.203	10865	0	0
2022.06.06	08:00:00	1852.234	1855.517	1850.930	1853.812	12471	0	0
2022.06.06	12:00:00	1853.820	1857.898	1841.781	1843.508	23078	0	0
2022.06.06	16:00:00	1843.538	1844.052	1840.639	1842.092	11484	0	0
2022.06.06	20:00:00	1842.060	1842.463	1837.957	1839.385	4646	0	0
2022.06.07	00:00:00	1839.404	1842.484	1836.939	1840.163	12429	0	0
2022.06.07	04:00:00	1840.154	1846.173	1838.426	1842.060	13329	0	0
2022.06.07	08:00:00	1842.050	1851.875	1842.050	1847.236	13909	0	0
2022.06.07	12:00:00	1847.198	1853.522	1842.341	1851.346	22992	0	0
2022.06.07	16:00:00	1851.352	1855.484	1848.709	1854.328	11908	0	0
2022.06.07	20:00:00	1854.332	1854.587	1851.126	1853.566	4921	0	0
2022.06.08	00:00:00	1853.569	1853.728	1846.724	1846.762	12145	0	0
2022.06.08	04:00:00	1846.760	1851.266	1845.722	1849.944	11565	0	0
2022.06.08	08:00:00	1849.950	1851.683	1846.688	1851.501	12922	0	0
2022.06.08	12:00:00	1851.470	1859.610	1844.488	1858.383	22401	0	0
2022.06.08	16:00:00	1858.353	1858.823	1852.025	1852.431	11214	0	0
2022.06.08	20:00:00	1852.468	1854.389	1848.910	1852.692	4164	0	0
2022.06.09	00:00:00	1852.695	1855.255	1850.854	1855.058	10495	0	0
2022.06.09	04:00:00	1855.026	1855.172	1848.946	1850.043	12243	0	0
2022.06.09	08:00:00	1850.077	1850.889	1844.603	1846.164	14666	0	0
2022.06.09	12:00:00	1846.196	1852.433	1840.008	1845.726	27693	0	0
2022.06.09	16:00:00	1845.696	1850.467	1845.069	1846.962	12693	0	0
2022.06.09	20:00:00	1846.993	1848.184	1846.243	1846.918	3625	0	0
2022.06.10	00:00:00	1846.945	1848.212	1844.495	1844.763	10227	0	0
2022.06.10	04:00:00	1844.778	1847.568	1843.142	1845.488	12316	0	0
2022.06.10	08:00:00	1845.489	1846.881	1833.542	1834.881	15468	0	0
2022.06.10	12:00:00	1834.862	1867.746	1825.079	1867.268	54453	0	0
2022.06.10	16:00:00	1867.300	1875.847	1865.927	1872.124	21064	0	0
2022.06.10	20:00:00	1872.094	1872.377	1870.422	1871.532	1914	0	0
2022.06.12	20:00:00	1878.070	1878.832	1874.666	1876.949	6102	0	0
2022.06.13	00:00:00	1876.930	1877.351	1860.171	1863.518	18309	0	0
2022.06.13	04:00:00	1863.485	1867.165	1855.594	1857.213	17320	0	0
2022.06.13	08:00:00	1857.192	1858.935	1852.666	1854.709	20028	0	0
2022.06.13	12:00:00	1854.741	1857.630	1823.264	1828.955	45616	0	0
2022.06.13	16:00:00	1828.956	1833.543	1819.266	1822.772	25432	0	0
2022.06.13	20:00:00	1822.741	1823.689	1809.140	1821.013	11556	0	0
2022.06.14	00:00:00	1820.980	1827.986	1819.243	1825.389	17463	0	0
2022.06.14	04:00:00	1825.391	1831.570	1823.940	1827.903	18434	0	0
2022.06.14	08:00:00	1827.900	1830.172	1816.020	1817.195	24163	0	0
2022.06.14	12:00:00	1817.177	1822.572	1809.397	1810.431	35984	0	0
2022.06.14	16:00:00	1810.399	1814.642	1805.064	1808.432	19632	0	0
2022.06.14	20:00:00	1808.391	1811.006	1806.686	1810.902	7546	0	0
2022.06.15	00:00:00	1810.872	1819.262	1808.642	1815.604	15660	0	0
2022.06.15	04:00:00	1815.639	1824.004	1813.225	1820.753	18484	0	0
2022.06.15	08:00:00	1820.765	1835.504	1817.360	1831.054	22467	0	0
2022.06.15	12:00:00	1831.084	1836.474	1818.627	1821.252	35428	0	0
2022.06.15	16:00:00	1821.274	1841.828	1813.637	1831.763	50415	0	0
2022.06.15	20:00:00	1831.799	1835.543	1831.235	1833.827	8642	0	0
2022.06.16	00:00:00	1833.811	1836.433	1829.728	1832.759	15193	0	0
2022.06.16	04:00:00	1832.735	1833.494	1826.464	1830.238	18148	0	0
2022.06.16	08:00:00	1830.231	1836.060	1815.391	1819.165	29231	0	0
2022.06.16	12:00:00	1819.197	1846.862	1819.197	1845.261	37100	0	0
2022.06.16	16:00:00	1845.293	1852.702	1844.590	1852.221	22745	0	0
2022.06.16	20:00:00	1852.191	1857.493	1849.856	1850.809	8022	0	0
2022.06.17	00:00:00	1850.821	1851.456	1841.629	1842.158	17720	0	0
2022.06.17	04:00:00	1842.163	1849.985	1841.929	1848.678	16419	0	0
2022.06.17	08:00:00	1848.690	1852.496	1844.511	1847.855	19908	0	0
2022.06.17	12:00:00	1847.884	1852.917	1836.653	1841.135	37232	0	0
2022.06.17	16:00:00	1841.165	1842.333	1833.817	1836.961	15879	0	0
2022.06.17	20:00:00	1836.994	1841.862	1836.343	1840.248	1943	0	0
2022.06.19	20:00:00	1836.197	1840.320	1834.725	1838.432	5130	0	0
2022.06.20	00:00:00	1838.436	1846.093	1835.153	1843.852	16566	0	0
2022.06.20	04:00:00	1843.858	1845.049	1839.351	1839.996	13303	0	0
2022.06.20	08:00:00	1839.982	1843.735	1836.444	1838.017	13705	0	0
2022.06.20	12:00:00	1838.047	1843.124	1835.914	1838.235	14540	0	0
2022.06.20	16:00:00	1838.232	1838.428	1835.472	1835.725	2273	0	0
2022.06.20	20:00:00	1838.122	1839.124	1837.199	1839.091	3365	0	0
2022.06.21	00:00:00	1839.053	1842.357	1838.539	1840.238	11753	0	0
2022.06.21	04:00:00	1840.207	1840.675	1832.472	1838.382	13912	0	0
2022.06.21	08:00:00	1838.358	1838.450	1830.783	1833.492	16893	0	0
2022.06.21	12:00:00	1833.522	1843.581	1832.731	1835.207	26415	0	0
2022.06.21	16:00:00	1835.175	1837.035	1828.531	1830.592	13674	0	0
2022.06.21	20:00:00	1830.623	1834.755	1829.085	1831.320	7758	0	0
2022.06.22	00:00:00	1831.288	1831.530	1825.571	1827.559	14890	0	0
2022.06.22	04:00:00	1827.545	1830.177	1823.772	1826.724	15614	0	0
2022.06.22	08:00:00	1826.755	1842.758	1823.291	1836.321	19245	0	0
